	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
TGX221_IC_50_HIGH	0.4080885392215306	0.026950924854482358	0.0214388489209	0.978561151079	0.0214388489209	0.250229007634	0.999973839111	0.250229007634
CHIR-99021_IC_50	0.40919395801012154	0.04997975184978289	0.020837148463	0.979162851537	0.020837148463	0.245076923077	0.999973839111	0.245076923077
Elesclomol_IC_50_HIGH	0.4105391526292392	0.022831636510228154	0.0201177240026	0.979882275997	0.0201177240026	0.238449612403	0.999973839111	0.238449612403
PLX4720_IC_50_HIGH	0.4105422112457536	0.081058655624827	0.0201177240026	0.979882275997	0.0201177240026	0.238449612403	0.999973839111	0.238449612403
FH535_IC_25	0.4106913321532576	0.01537144681854883	0.0200392413342	0.979960758666	0.0200392413342	0.238449612403	0.999973839111	0.238449612403
17-AAG_AUC	0.41072066557825365	0.02086651787788369	0.0200261608895	0.979973839111	0.0200261608895	0.238449612403	0.999973839111	0.238449612403
KU-55933_AUC	0.41187854131008933	0.10210559728118655	0.0193721386527	0.980627861347	0.0193721386527	0.23696	0.999973839111	0.23696
17-AAG_IC_25	0.4118882248720295	0.02025465535993259	0.0193721386527	0.980627861347	0.0193721386527	0.23696	0.999973839111	0.23696
WH-4-023_AUC	0.4119534467819658	0.024434117362056543	0.0193328973185	0.980667102681	0.0193328973185	0.23696	0.999973839111	0.23696
FTI-277_IC_50_LOW	0.4120572545164901	0.02373821145128142	0.019306736429	0.980693263571	0.019306736429	0.23696	0.999973839111	0.23696
Lapatinib_IC_75	0.41258043000504596	0.02863399977237994	0.0190189666449	0.980981033355	0.0190189666449	0.23696	0.999973839111	0.23696
Bortezomib_IC_50_HIGH	0.4126110721395451	0.0238390062382885	0.0190189666449	0.980981033355	0.0190189666449	0.23696	0.999973839111	0.23696
Bicalutamide_IC_50_LOW	0.41280769692034686	0.022880802905733147	0.0189012426422	0.981098757358	0.0189012426422	0.23696	0.999973839111	0.23696
GNF-2_IC_50_LOW	0.4129390099764432	0.02119838979121887	0.0188358404186	0.981164159581	0.0188358404186	0.23696	0.999973839111	0.23696
BIBW2992_IC_50_LOW	0.41386687355821977	0.020856509860001933	0.0184565075213	0.981543492479	0.0184565075213	0.23696	0.999973839111	0.23696
Rapamycin_IC_50_LOW	0.41429663553658397	0.018541230168644934	0.0181556572923	0.981844342708	0.0181556572923	0.23696	0.999973839111	0.23696
LFM-A13_IC_90	0.4143369669260178	0.11597420934273706	0.0181294964029	0.981870503597	0.0181294964029	0.23696	0.999973839111	0.23696
17-AAG_ALPHA	0.4146174264137987	0.089987679951684	0.0179856115108	0.982014388489	0.0179856115108	0.23696	0.999973839111	0.23696
EHT_1864_ALPHA	0.4150100349424702	0.017488869116635462	0.017828646174	0.982171353826	0.017828646174	0.23696	0.999973839111	0.23696
CHIR-99021_BETA	0.41517106720642105	0.019541904310505433	0.0177240026161	0.982275997384	0.0177240026161	0.23696	0.999973839111	0.23696
17-AAG_IC_75	0.41589574573633675	0.019430573354007726	0.0174623937214	0.982537606279	0.0174623937214	0.23696	0.999973839111	0.23696
Bryostatin_1_IC_75	0.41607055629461615	0.02001258818434111	0.0173446697188	0.982655330281	0.0173446697188	0.23696	0.999973839111	0.23696
CHIR-99021_IC_50_HIGH	0.4166885523292329	0.07986469283859057	0.0170961412688	0.982903858731	0.0170961412688	0.23696	0.999973839111	0.23696
BMS-536924_IC_90	0.41765204506208364	0.02238484430756976	0.0166644865925	0.983335513407	0.0166644865925	0.235925925926	0.999973839111	0.235925925926
PD-0325901_IC_50_HIGH	0.4182586858305564	0.021701126495078223	0.0163505559189	0.983649444081	0.0163505559189	0.233644859813	0.999973839111	0.233644859813
Bryostatin_1_IC_90	0.41978582242552254	0.018600051428522273	0.0155134074559	0.984486592544	0.0155134074559	0.223773584906	0.999973839111	0.223773584906
Bryostatin_1_IC_25	0.42016436879909985	0.017552761294635143	0.0153433616743	0.984656638326	0.0153433616743	0.223428571429	0.999973839111	0.223428571429
PLX4720_IC_75	0.42148828933485355	0.05329472320830977	0.014911706998	0.985088293002	0.014911706998	0.219230769231	0.999973839111	0.219230769231
Nutlin-3a_IC_50_HIGH	0.4214888538048258	0.030937155220385853	0.014911706998	0.985088293002	0.014911706998	0.219230769231	0.999973839111	0.219230769231
A-770041_IC_75	0.4218511946242417	0.02124511205376949	0.0147547416612	0.985245258339	0.0147547416612	0.219230769231	0.999973839111	0.219230769231
GW_441756_IC_50_HIGH	0.4219249721242693	0.022429837554328307	0.014715500327	0.985284499673	0.014715500327	0.219230769231	0.999973839111	0.219230769231
GSK269962A_IC_90	0.4224763901487353	0.09440207326459825	0.0144931327665	0.985506867233	0.0144931327665	0.219230769231	0.999973839111	0.219230769231
Cytarabine_ALPHA	0.4230626148192716	0.08260486016334108	0.0142969260955	0.985703073905	0.0142969260955	0.219230769231	0.999973839111	0.219230769231
CI-1040_IC_50_LOW	0.4232381049405886	0.01850147775860163	0.0142838456508	0.985716154349	0.0142838456508	0.219230769231	0.999973839111	0.219230769231
Bexarotene_IC_75	0.42453115983049106	0.02232604704466338	0.0139699149771	0.986030085023	0.0139699149771	0.219230769231	0.999973839111	0.219230769231
BIBW2992_IC_50	0.4246213871534874	0.024555919389328055	0.0139437540876	0.986056245912	0.0139437540876	0.219230769231	0.999973839111	0.219230769231
AZD-2281_ALPHA	0.42502117405092105	0.01721236469845637	0.0136429038587	0.986357096141	0.0136429038587	0.219230769231	0.999973839111	0.219230769231
SB590885_IC_90	0.425103681831896	0.0846151134882745	0.0135905820798	0.98640941792	0.0135905820798	0.219230769231	0.999973839111	0.219230769231
Pyrimethamine_IC_75	0.4253128981763755	0.08881594846830382	0.0135120994114	0.986487900589	0.0135120994114	0.219230769231	0.999973839111	0.219230769231
PLX4720_IC_90	0.4257888670182574	0.05369803073861485	0.0133943754088	0.986605624591	0.0133943754088	0.219230769231	0.999973839111	0.219230769231
BIBW2992_IC_25	0.4261025580557078	0.024897310446485785	0.0133028122956	0.986697187704	0.0133028122956	0.219230769231	0.999973839111	0.219230769231
CCT007093_ALPHA	0.4264818587413977	0.04480011483243548	0.0131327665141	0.986867233486	0.0131327665141	0.219230769231	0.999973839111	0.219230769231
Erlotinib_IC_75	0.4265401278174598	0.025500434705342336	0.0131327665141	0.986867233486	0.0131327665141	0.219230769231	0.999973839111	0.219230769231
FTI-277_IC_50_HIGH	0.426591514045085	0.02308417659726443	0.0130935251799	0.98690647482	0.0130935251799	0.219230769231	0.999973839111	0.219230769231
A-770041_IC_50_LOW	0.4267754762688812	0.022836292636867202	0.0130019620667	0.986998037933	0.0130019620667	0.219230769231	0.999973839111	0.219230769231
GNF-2_BETA	0.4278125208530085	0.017768452059356787	0.0126749509483	0.987325049052	0.0126749509483	0.219230769231	0.999973839111	0.219230769231
PD-0325901_IC_50	0.42782707283598226	0.022264916154510143	0.0126749509483	0.987325049052	0.0126749509483	0.219230769231	0.999973839111	0.219230769231
PF-562271_ALPHA	0.42791276631454805	0.056338624835511476	0.0126487900589	0.987351209941	0.0126487900589	0.219230769231	0.999973839111	0.219230769231
ABT-263_BETA	0.4281092630184745	0.13129215113292683	0.0125703073905	0.98742969261	0.0125703073905	0.219230769231	0.999973839111	0.219230769231
AG-014699_D	0.4283627362746828	0.1057977594092933	0.0124133420536	0.987586657946	0.0124133420536	0.219230769231	0.999973839111	0.219230769231
KIN001-135_IC_50_HIGH	0.42897599681230564	0.09689879816921614	0.0122302158273	0.987769784173	0.0122302158273	0.219230769231	0.999973839111	0.219230769231
WH-4-023_IC_90	0.4293194714797842	0.023343316832172483	0.0120601700458	0.987939829954	0.0120601700458	0.219230769231	0.999973839111	0.219230769231
Bryostatin_1_IC_50	0.43074165853540386	0.01874748632537748	0.0116154349248	0.988384565075	0.0116154349248	0.219230769231	0.999973839111	0.219230769231
WZ-1-84_ALPHA	0.4314194709734458	0.12786703338931527	0.0113145846959	0.988685415304	0.0113145846959	0.219230769231	0.999973839111	0.219230769231
Lapatinib_IC_50_LOW	0.43259949825643823	0.02390464035518241	0.0108698495749	0.989130150425	0.0108698495749	0.215844155844	0.999973839111	0.215844155844
BIBW2992_IC_90	0.43308023743272617	0.11598791901730354	0.0105820797907	0.989417920209	0.0105820797907	0.212894736842	0.999973839111	0.212894736842
17-AAG_IC_50_LOW	0.43356802830366753	0.018523763142910217	0.0104643557881	0.989535644212	0.0104643557881	0.212894736842	0.999973839111	0.212894736842
17-AAG_IC_50	0.4337015350604236	0.02053001681776399	0.0104120340092	0.989587965991	0.0104120340092	0.212894736842	0.999973839111	0.212894736842
Obatoclax_Mesylate_IC_90	0.43404041425755946	0.019278934757040928	0.0102812295618	0.989718770438	0.0102812295618	0.212894736842	0.999973839111	0.212894736842
AZD-0530_IC_75	0.4341405454259953	0.023138620336421376	0.0102419882276	0.989758011772	0.0102419882276	0.212894736842	0.999973839111	0.212894736842
Gefitinib_IC_90	0.43432225086956094	0.05273613220703162	0.0101765860039	0.989823413996	0.0101765860039	0.212894736842	0.999973839111	0.212894736842
Erlotinib_BETA	0.4343718203452664	0.05169070503466985	0.0101635055592	0.989836494441	0.0101635055592	0.212894736842	0.999973839111	0.212894736842
Bryostatin_1_BETA	0.4345331705298841	0.019108273243186723	0.010124264225	0.989875735775	0.010124264225	0.212894736842	0.999973839111	0.212894736842
AZD-0530_IC_50_HIGH	0.43680112348302125	0.02614370485482722	0.00939175931982	0.99060824068	0.00939175931982	0.211176470588	0.999973839111	0.211176470588
PF-562271_BETA	0.43756298640685976	0.025323771709416007	0.00918247220405	0.990817527796	0.00918247220405	0.209552238806	0.999973839111	0.209552238806
Bexarotene_IC_50_LOW	0.437700258643912	0.017246510395602193	0.00915631131458	0.990843688685	0.00915631131458	0.209552238806	0.999973839111	0.209552238806
AG-014699_ALPHA	0.4378629614282928	0.14130646207239106	0.00911706998038	0.99088293002	0.00911706998038	0.209552238806	0.999973839111	0.209552238806
A-770041_IC_90	0.43912528439723214	0.02264678546318946	0.00876389797253	0.991236102027	0.00876389797253	0.209375	0.999973839111	0.209375
RDEA119_AUC	0.43997349677732944	0.017805663210878096	0.00850228907783	0.991497710922	0.00850228907783	0.206349206349	0.999973839111	0.206349206349
AZD6482_ALPHA	0.44055158598355465	0.024399037214147313	0.00833224329627	0.991667756704	0.00833224329627	0.205483870968	0.999973839111	0.205483870968
Lapatinib_AUC	0.4422527348359479	0.021461210005237433	0.00803139306736	0.991968606933	0.00803139306736	0.20131147541	0.999973839111	0.20131147541
SB590885_BETA	0.44225430248886677	0.10563001543862231	0.00803139306736	0.991968606933	0.00803139306736	0.20131147541	0.999973839111	0.20131147541
Gefitinib_IC_50_HIGH	0.44229708962285863	0.023322369751315936	0.00801831262263	0.991981687377	0.00801831262263	0.20131147541	0.999973839111	0.20131147541
NVP-BEZ235_BETA	0.4428209505890364	0.022029046273120183	0.00791366906475	0.992086330935	0.00791366906475	0.20131147541	0.999973839111	0.20131147541
PD-0325901_IC_50_LOW	0.4440703768109606	0.021594831697422965	0.00753433616743	0.992465663833	0.00753433616743	0.20131147541	0.999973839111	0.20131147541
Pyrimethamine_IC_90	0.44417147594492373	0.08732998207180923	0.00749509483322	0.992504905167	0.00749509483322	0.20131147541	0.999973839111	0.20131147541
FTI-277_IC_90	0.4444882114752749	0.02874182610248923	0.00740353172008	0.99259646828	0.00740353172008	0.20131147541	0.999973839111	0.20131147541
Bryostatin_1_IC_50_LOW	0.4446398619452559	0.019203611078112613	0.00739045127534	0.992609548725	0.00739045127534	0.20131147541	0.999973839111	0.20131147541
FTI-277_AUC	0.446333272107456	0.09902602956338673	0.0070372792675	0.992962720733	0.0070372792675	0.20131147541	0.999973839111	0.20131147541
AZD-0530_IC_90	0.4483736854547761	0.02285046842665266	0.00663178548071	0.993368214519	0.00663178548071	0.195	0.999973839111	0.195
BIBW2992_BETA	0.44971461707679666	0.020529627462718605	0.00634401569653	0.993655984303	0.00634401569653	0.190196078431	0.999973839111	0.190196078431
GW_441756_BETA	0.45000423604352574	0.02227908703696736	0.00630477436233	0.993695225638	0.00630477436233	0.190196078431	0.999973839111	0.190196078431
AZD6244_ALPHA	0.4501696806891016	0.1071546752046032	0.00627861347286	0.993721386527	0.00627861347286	0.190196078431	0.999973839111	0.190196078431
Bosutinib_ALPHA	0.45047428190918254	0.11166729854476184	0.00620013080445	0.993799869196	0.00620013080445	0.190196078431	0.999973839111	0.190196078431
Lapatinib_IC_25	0.4516443765152359	0.022066670966409057	0.0058862001308	0.994113799869	0.0058862001308	0.190196078431	0.999973839111	0.190196078431
Erlotinib_IC_25	0.45179508241051786	0.0287301605642376	0.0058469587966	0.994153041203	0.0058469587966	0.190196078431	0.999973839111	0.190196078431
Bryostatin_1_IC_50_HIGH	0.45218397529932797	0.01562217173189945	0.00578155657292	0.994218443427	0.00578155657292	0.190196078431	0.999973839111	0.190196078431
AZD-0530_IC_50_LOW	0.45254752933101094	0.02075020756912032	0.00574231523872	0.994257684761	0.00574231523872	0.190196078431	0.999973839111	0.190196078431
Erlotinib_IC_50_LOW	0.4540095293200211	0.024038422009767236	0.00537606278613	0.994623937214	0.00537606278613	0.190196078431	0.999973839111	0.190196078431
LFM-A13_ALPHA	0.45429879587211636	0.11536502024005278	0.00533682145193	0.994663178548	0.00533682145193	0.190196078431	0.999973839111	0.190196078431
Erlotinib_IC_90	0.45542605783032	0.13811251405516067	0.00515369522564	0.994846304774	0.00515369522564	0.190196078431	0.999973839111	0.190196078431
PHA-665752_IC_90	0.45660531990759784	0.11562762500911745	0.00493132766514	0.995068672335	0.00493132766514	0.1885	0.999973839111	0.1885
Dasatinib_IC_90	0.4578889543362895	0.017813366723628404	0.00469587965991	0.99530412034	0.00469587965991	0.184102564103	0.999973839111	0.184102564103
SB590885_IC_50_HIGH	0.45933710553574214	0.09788475539512378	0.00455199476782	0.995448005232	0.00455199476782	0.183157894737	0.999973839111	0.183157894737
AZ628_ALPHA	0.463200057114834	0.09665889193355691	0.00395029431001	0.99604970569	0.00395029431001	0.163243243243	0.999973839111	0.163243243243
CI-1040_IC_75	0.4648136558493723	0.017789063136540557	0.00375408763898	0.996245912361	0.00375408763898	0.159444444444	0.999973839111	0.159444444444
BIBW2992_IC_50_HIGH	0.46514598435834187	0.035023761913674796	0.00372792674951	0.99627207325	0.00372792674951	0.159444444444	0.999973839111	0.159444444444
Lapatinib_ALPHA	0.4652299258455041	0.05475222346195611	0.00372792674951	0.99627207325	0.00372792674951	0.159444444444	0.999973839111	0.159444444444
Dasatinib_IC_25	0.4664934126871354	0.020488451550787934	0.00361020274689	0.996389797253	0.00361020274689	0.159444444444	0.999973839111	0.159444444444
Axitinib_ALPHA	0.46704895581150485	0.05104252246404858	0.00355788096795	0.996442119032	0.00355788096795	0.159444444444	0.999973839111	0.159444444444
RDEA119_IC_90	0.47020390295649855	0.024070718393842477	0.00311314584696	0.996886854153	0.00311314584696	0.153548387097	0.999973839111	0.153548387097
Erlotinib_IC_50	0.4724802735179383	0.025827161076699374	0.00286461739699	0.997135382603	0.00286461739699	0.146	0.999973839111	0.146
CI-1040_IC_50	0.47349750100494997	0.01754646519873573	0.00275997383911	0.997240026161	0.00275997383911	0.145517241379	0.999973839111	0.145517241379
Dasatinib_AUC	0.4737565395524153	0.017730625636597913	0.00273381294964	0.99726618705	0.00273381294964	0.145517241379	0.999973839111	0.145517241379
PD-0325901_BETA	0.4739943878879468	0.020405929355949256	0.00269457161543	0.997305428385	0.00269457161543	0.145517241379	0.999973839111	0.145517241379
Lapatinib_IC_50	0.4740507803877934	0.02880252331064228	0.00269457161543	0.997305428385	0.00269457161543	0.145517241379	0.999973839111	0.145517241379
PD-0325901_IC_25	0.47587690583983894	0.022632051945677002	0.00255068672335	0.997449313277	0.00255068672335	0.145517241379	0.999973839111	0.145517241379
Erlotinib_IC_50_HIGH	0.47828958784862163	0.05169164643265892	0.00232831916285	0.997671680837	0.00232831916285	0.145517241379	0.999973839111	0.145517241379
Bryostatin_1_AUC	0.4839308442905441	0.022193962041259695	0.00190974493133	0.998090255069	0.00190974493133	0.126956521739	0.999973839111	0.126956521739
RDEA119_IC_75	0.484366679235008	0.017969634421056948	0.00185742315239	0.998142576848	0.00185742315239	0.126956521739	0.999973839111	0.126956521739
WH-4-023_IC_50_LOW	0.48474947975300325	0.025199113033856836	0.00185742315239	0.998142576848	0.00185742315239	0.126956521739	0.999973839111	0.126956521739
CI-1040_IC_25	0.48567629061613793	0.017026384405115228	0.00181818181818	0.998181818182	0.00181818181818	0.126956521739	0.999973839111	0.126956521739
TGX221_D	0.4883238129276669	0.09342745690876755	0.00166121648136	0.998338783519	0.00166121648136	0.126956521739	0.999973839111	0.126956521739
IPA-3_ALPHA	0.4886139719744688	0.11609652984526846	0.00166121648136	0.998338783519	0.00166121648136	0.126956521739	0.999973839111	0.126956521739
A-770041_AUC	0.49020509332847245	0.025688928768361194	0.00159581425768	0.998404185742	0.00159581425768	0.126956521739	0.999973839111	0.126956521739
Erlotinib_ALPHA	0.4914525089332803	0.07066886483533628	0.00153041203401	0.998469587966	0.00153041203401	0.126956521739	0.999973839111	0.126956521739
Dasatinib_IC_75	0.49289739481024486	0.020090908151684347	0.00141268803139	0.998587311969	0.00141268803139	0.126956521739	0.999973839111	0.126956521739
RDEA119_IC_50_LOW	0.49515940821064397	0.01914108642616357	0.00128188358404	0.998718116416	0.00128188358404	0.126956521739	0.999973839111	0.126956521739
Lapatinib_IC_50_HIGH	0.4989519560318125	0.03043439071017334	0.00105951602354	0.998940483976	0.00105951602354	0.124615384615	0.999973839111	0.124615384615
17-AAG_IC_50_HIGH	0.5075213010756745	0.0247171353780406	0.000784826684107	0.999215173316	0.000784826684107	0.1	0.999973839111	0.1
RDEA119_IC_50	0.5086489949931149	0.018796262427112565	0.000771746239372	0.999228253761	0.000771746239372	0.1	0.999973839111	0.1
CI-1040_IC_50_HIGH	0.5105576082463193	0.017097462998059306	0.000745585349902	0.99925441465	0.000745585349902	0.1	0.999973839111	0.1
NVP-BEZ235_ALPHA	0.5336136065351021	0.02397739478223817	0.000261608894702	0.999738391105	0.000261608894702	0.0444444444444	0.999973839111	0.0444444444444
